video_id,dataset,split,video_path,gt_label,predicted_label,binary_label,pred_binary,binary_status,anomaly_score,binary_confidence,class_confidence,num_segments,taxonomy_label,taxonomy_note,manual_note
v=2jwO15SMyuo__#1_label_B4-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=2jwO15SMyuo__#1_label_B4-0-0.mp4,riot,normal,1,1,TP,0.9383094906806946,0.9383094906806946,0.06169050931930542,148,other,Correct prediction.,"TP: gt=riot, pred=normal, anomaly_score=0.938309. Suggested failure type='other'. Correct prediction."
v=35zynOrkvMk__#1_label_G-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=35zynOrkvMk__#1_label_G-0-0.mp4,explosion,normal,1,1,TP,0.9975741505622864,0.9975741505622864,0.002425849437713623,22,other,Correct prediction.,"TP: gt=explosion, pred=normal, anomaly_score=0.997574. Suggested failure type='other'. Correct prediction."
v=38GQ9L2meyE__#1_label_B6-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=38GQ9L2meyE__#1_label_B6-0-0.mp4,car_accident,fighting,1,1,TP,0.9996783137321472,0.9996783137321472,0.8617663979530334,290,other,Correct prediction.,"TP: gt=car_accident, pred=fighting, anomaly_score=0.999678. Suggested failure type='other'. Correct prediction."
v=3MUqt3OkxIo__#1_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=3MUqt3OkxIo__#1_label_A.mp4,normal,normal,0,0,TN,0.028719699010252953,0.971280300989747,0.971280300989747,156,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.028720. Suggested failure type='other'. Correct prediction."
v=3WmMhircZOc__#1_label_B4-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=3WmMhircZOc__#1_label_B4-0-0.mp4,riot,normal,1,1,TP,0.8299165368080139,0.8299165368080139,0.17008346319198608,376,other,Correct prediction.,"TP: gt=riot, pred=normal, anomaly_score=0.829917. Suggested failure type='other'. Correct prediction."
v=3ZVcLOjwOMk__#1_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=3ZVcLOjwOMk__#1_label_A.mp4,normal,normal,0,0,TN,4.078201982338214e-06,0.9999959217980177,0.9999959217980177,117,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.000004. Suggested failure type='other'. Correct prediction."
v=3e3C-LQWF2s__#1_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=3e3C-LQWF2s__#1_label_B1-0-0.mp4,fighting,normal,1,1,TP,0.9176422953605652,0.9176422953605652,0.08235770463943481,276,other,Correct prediction.,"TP: gt=fighting, pred=normal, anomaly_score=0.917642. Suggested failure type='other'. Correct prediction."
v=3lSHv_DUbJs__#1_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=3lSHv_DUbJs__#1_label_A.mp4,normal,normal,0,0,TN,0.018889756873250008,0.98111024312675,0.98111024312675,222,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.018890. Suggested failure type='other'. Correct prediction."
v=3wxWNAM8Cso__#1_label_G-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=3wxWNAM8Cso__#1_label_G-0-0.mp4,explosion,explosion,1,1,TP,0.8740032315254211,0.8740032315254211,0.7619539499282837,378,other,Correct prediction.,"TP: gt=explosion, pred=explosion, anomaly_score=0.874003. Suggested failure type='other'. Correct prediction."
v=3xWiBCIxjIk__#1_label_B4-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=3xWiBCIxjIk__#1_label_B4-0-0.mp4,riot,fighting,1,1,TP,0.9547513127326965,0.9547513127326965,0.7990763187408447,234,other,Correct prediction.,"TP: gt=riot, pred=fighting, anomaly_score=0.954751. Suggested failure type='other'. Correct prediction."
v=3xkwZk44VQs__#1_label_B4-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=3xkwZk44VQs__#1_label_B4-0-0.mp4,riot,explosion,1,1,TP,0.9636233448982239,0.9636233448982239,0.9675158262252808,157,other,Correct prediction.,"TP: gt=riot, pred=explosion, anomaly_score=0.963623. Suggested failure type='other'. Correct prediction."
v=3y2OOc6WTrg__#1_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=3y2OOc6WTrg__#1_label_B1-0-0.mp4,fighting,fighting,1,1,TP,0.9878597259521484,0.9878597259521484,0.9248104095458984,272,other,Correct prediction.,"TP: gt=fighting, pred=fighting, anomaly_score=0.987860. Suggested failure type='other'. Correct prediction."
v=3zgaqeVSXuI__#1_label_B4-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=3zgaqeVSXuI__#1_label_B4-0-0.mp4,riot,normal,1,1,TP,0.5681391954421997,0.5681391954421997,0.4318608045578003,122,other,Correct prediction.,"TP: gt=riot, pred=normal, anomaly_score=0.568139. Suggested failure type='other'. Correct prediction."
v=4jVgDKbu_TI__#1_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=4jVgDKbu_TI__#1_label_A.mp4,normal,normal,0,0,TN,0.14973242580890656,0.8502675741910934,0.8502675741910934,1185,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.149732. Suggested failure type='other'. Correct prediction."
v=5AlAh8J3WqE__#1_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=5AlAh8J3WqE__#1_label_A.mp4,normal,normal,0,0,TN,7.007441581663443e-06,0.9999929925584183,0.9999929925584183,680,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.000007. Suggested failure type='other'. Correct prediction."
v=5BBoVfKOyeM__#00-08-19_00-10-10_label_B6-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=5BBoVfKOyeM__#00-08-19_00-10-10_label_B6-0-0.mp4,car_accident,normal,1,0,FN,0.003278902266174555,0.9967210977338254,0.9967210977338254,166,low light,Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility.,"FN: gt=car_accident, pred=normal, anomaly_score=0.003279. Suggested failure type='low light'. Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility."
v=5Ftl4nOSytc__#1_label_G-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=5Ftl4nOSytc__#1_label_G-0-0.mp4,explosion,normal,1,1,TP,0.6967106461524963,0.6967106461524963,0.30328935384750366,142,other,Correct prediction.,"TP: gt=explosion, pred=normal, anomaly_score=0.696711. Suggested failure type='other'. Correct prediction."
v=5NZxPmTpV6Y__#1_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=5NZxPmTpV6Y__#1_label_A.mp4,normal,normal,0,0,TN,9.419292013035374e-09,0.999999990580708,0.999999990580708,175,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.000000. Suggested failure type='other'. Correct prediction."
v=5Tnl7_8RqlA__#00-11-00_00-12-45_label_B6-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=5Tnl7_8RqlA__#00-11-00_00-12-45_label_B6-0-0.mp4,car_accident,normal,1,0,FN,0.3591897189617157,0.6408102810382843,0.6408102810382843,157,similar normal motion,Anomalous action likely resembles learned normal motion pattern.,"FN: gt=car_accident, pred=normal, anomaly_score=0.359190. Suggested failure type='similar normal motion'. Anomalous action likely resembles learned normal motion pattern."
v=5l-nbDl0qvg__#1_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=5l-nbDl0qvg__#1_label_A.mp4,normal,normal,0,0,TN,0.037615545094013214,0.9623844549059868,0.9623844549059868,820,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.037616. Suggested failure type='other'. Correct prediction."
v=6KQFxxHmVMc__#1_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=6KQFxxHmVMc__#1_label_B1-0-0.mp4,fighting,normal,1,1,TP,0.8823045492172241,0.8823045492172241,0.11769545078277588,228,other,Correct prediction.,"TP: gt=fighting, pred=normal, anomaly_score=0.882305. Suggested failure type='other'. Correct prediction."
v=6TR2rcgHm4g__#1_label_B4-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=6TR2rcgHm4g__#1_label_B4-0-0.mp4,riot,normal,1,0,FN,0.03911216929554939,0.9608878307044506,0.9608878307044506,101,low light,Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility.,"FN: gt=riot, pred=normal, anomaly_score=0.039112. Suggested failure type='low light'. Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility."
v=6cvZOGzfqWU__#1_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=6cvZOGzfqWU__#1_label_A.mp4,normal,abuse,0,1,FP,0.9992502331733704,0.9992502331733704,0.6377127170562744,349,other,False positive with no strong heuristic signature.,"FP: gt=normal, pred=abuse, anomaly_score=0.999250. Suggested failure type='other'. False positive with no strong heuristic signature."
v=6nfo9c7a5pE__#1_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=6nfo9c7a5pE__#1_label_B1-0-0.mp4,fighting,robbery,1,1,TP,0.9998471140861511,0.9998471140861511,0.9916273951530457,77,other,Correct prediction.,"TP: gt=fighting, pred=robbery, anomaly_score=0.999847. Suggested failure type='other'. Correct prediction."
v=73uRcX0Dvfc__#00-00-00_00-01-51_label_B6-G-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=73uRcX0Dvfc__#00-00-00_00-01-51_label_B6-G-0.mp4,car_accident,explosion,1,1,TP,0.9828804731369019,0.9828804731369019,0.8795700073242188,166,other,Correct prediction.,"TP: gt=car_accident, pred=explosion, anomaly_score=0.982880. Suggested failure type='other'. Correct prediction."
v=78u9uBJBqIw__#1_label_B4-B5-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=78u9uBJBqIw__#1_label_B4-B5-0.mp4,riot,explosion,1,1,TP,0.9322637915611267,0.9322637915611267,0.9755258560180664,217,other,Correct prediction.,"TP: gt=riot, pred=explosion, anomaly_score=0.932264. Suggested failure type='other'. Correct prediction."
v=7QOdBpDrmKk__#00-01-00_00-02-45_label_B6-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=7QOdBpDrmKk__#00-01-00_00-02-45_label_B6-0-0.mp4,car_accident,normal,1,0,FN,0.0791078433394432,0.9208921566605568,0.9208921566605568,157,low light,Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility.,"FN: gt=car_accident, pred=normal, anomaly_score=0.079108. Suggested failure type='low light'. Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility."
v=7QOdBpDrmKk__#00-10-30_00-10-51_label_B6-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=7QOdBpDrmKk__#00-10-30_00-10-51_label_B6-0-0.mp4,car_accident,normal,1,1,TP,0.9996632933616638,0.9996632933616638,0.00033670663833618164,31,other,Correct prediction.,"TP: gt=car_accident, pred=normal, anomaly_score=0.999663. Suggested failure type='other'. Correct prediction."
v=7isLhaNYgkU__#1_label_B4-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=7isLhaNYgkU__#1_label_B4-0-0.mp4,riot,normal,1,1,TP,0.7254321575164795,0.7254321575164795,0.2745678424835205,356,other,Correct prediction.,"TP: gt=riot, pred=normal, anomaly_score=0.725432. Suggested failure type='other'. Correct prediction."
v=7rDRFFSUrPI__#00-01-50_00-02-32_label_G-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=7rDRFFSUrPI__#00-01-50_00-02-32_label_G-0-0.mp4,explosion,normal,1,0,FN,0.12701798975467682,0.8729820102453232,0.8729820102453232,63,low light,Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility.,"FN: gt=explosion, pred=normal, anomaly_score=0.127018. Suggested failure type='low light'. Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility."
v=7smETZfN0XA__#1_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=7smETZfN0XA__#1_label_A.mp4,normal,normal,0,0,TN,0.06972407549619675,0.9302759245038033,0.9302759245038033,188,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.069724. Suggested failure type='other'. Correct prediction."
v=7xQr5wYwNPg__#1_label_B4-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=7xQr5wYwNPg__#1_label_B4-0-0.mp4,riot,normal,1,1,TP,0.9764260053634644,0.9764260053634644,0.023573994636535645,70,other,Correct prediction.,"TP: gt=riot, pred=normal, anomaly_score=0.976426. Suggested failure type='other'. Correct prediction."
v=7zEFHKKBA0g__#1_label_B4-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=7zEFHKKBA0g__#1_label_B4-0-0.mp4,riot,normal,1,0,FN,0.28924980759620667,0.7107501924037933,0.7107501924037933,276,similar normal motion,Anomalous action likely resembles learned normal motion pattern.,"FN: gt=riot, pred=normal, anomaly_score=0.289250. Suggested failure type='similar normal motion'. Anomalous action likely resembles learned normal motion pattern."
v=8SC55pYljMM__#1_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=8SC55pYljMM__#1_label_A.mp4,normal,fighting,0,1,FP,0.8819580674171448,0.8819580674171448,0.5263234376907349,270,other,False positive with no strong heuristic signature.,"FP: gt=normal, pred=fighting, anomaly_score=0.881958. Suggested failure type='other'. False positive with no strong heuristic signature."
v=8ewWXhYRUNs__#1_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=8ewWXhYRUNs__#1_label_B1-0-0.mp4,fighting,fighting,1,1,TP,0.9998480081558228,0.9998480081558228,0.522885799407959,85,other,Correct prediction.,"TP: gt=fighting, pred=fighting, anomaly_score=0.999848. Suggested failure type='other'. Correct prediction."
v=8oJMGgaww70__#1_label_B4-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=8oJMGgaww70__#1_label_B4-0-0.mp4,riot,fighting,1,1,TP,0.9927230477333069,0.9927230477333069,0.9540692567825317,224,other,Correct prediction.,"TP: gt=riot, pred=fighting, anomaly_score=0.992723. Suggested failure type='other'. Correct prediction."
v=8oTjTufJnXI__#1_label_G-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=8oTjTufJnXI__#1_label_G-0-0.mp4,explosion,explosion,1,1,TP,0.9983960390090942,0.9983960390090942,0.7795588374137878,168,other,Correct prediction.,"TP: gt=explosion, pred=explosion, anomaly_score=0.998396. Suggested failure type='other'. Correct prediction."
v=8tqeeBGjnPg__#00-03-12_00-04-15_label_B6-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=8tqeeBGjnPg__#00-03-12_00-04-15_label_B6-0-0.mp4,car_accident,explosion,1,1,TP,0.958245575428009,0.958245575428009,0.7016987204551697,94,other,Correct prediction.,"TP: gt=car_accident, pred=explosion, anomaly_score=0.958246. Suggested failure type='other'. Correct prediction."
v=94zZ9iptP54__#1_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=94zZ9iptP54__#1_label_A.mp4,normal,normal,0,0,TN,0.0008028995944187045,0.9991971004055813,0.9991971004055813,58,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.000803. Suggested failure type='other'. Correct prediction."
v=96N4XAJ7FKM__#1_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=96N4XAJ7FKM__#1_label_B1-0-0.mp4,fighting,robbery,1,1,TP,0.9996262788772583,0.9996262788772583,0.6900904178619385,303,other,Correct prediction.,"TP: gt=fighting, pred=robbery, anomaly_score=0.999626. Suggested failure type='other'. Correct prediction."
v=9CWJd1SezkA__#1_label_G-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=9CWJd1SezkA__#1_label_G-0-0.mp4,explosion,normal,1,1,TP,0.6332113146781921,0.6332113146781921,0.36678868532180786,43,other,Correct prediction.,"TP: gt=explosion, pred=normal, anomaly_score=0.633211. Suggested failure type='other'. Correct prediction."
v=9FxmNOXF25Q__#1_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=9FxmNOXF25Q__#1_label_A.mp4,normal,normal,0,0,TN,0.3078760802745819,0.6921239197254181,0.6921239197254181,257,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.307876. Suggested failure type='other'. Correct prediction."
v=9Jk2sIp5MRQ__#1_label_G-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=9Jk2sIp5MRQ__#1_label_G-0-0.mp4,explosion,normal,1,1,TP,0.7985786199569702,0.7985786199569702,0.20142138004302979,35,other,Correct prediction.,"TP: gt=explosion, pred=normal, anomaly_score=0.798579. Suggested failure type='other'. Correct prediction."
v=9Ydg5IeZpFI__#1_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=9Ydg5IeZpFI__#1_label_B1-0-0.mp4,fighting,fighting,1,1,TP,0.9990866184234619,0.9990866184234619,0.8722612261772156,288,other,Correct prediction.,"TP: gt=fighting, pred=fighting, anomaly_score=0.999087. Suggested failure type='other'. Correct prediction."
v=9eME1y6V-T4__#00-42-00_00-48-00_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=9eME1y6V-T4__#00-42-00_00-48-00_label_A.mp4,normal,normal,0,0,TN,0.11426528543233871,0.8857347145676613,0.8857347145676613,540,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.114265. Suggested failure type='other'. Correct prediction."
v=9eME1y6V-T4__#01-00-00_01-06-00_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=9eME1y6V-T4__#01-00-00_01-06-00_label_A.mp4,normal,normal,0,0,TN,0.23975950479507446,0.7602404952049255,0.7602404952049255,540,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.239760. Suggested failure type='other'. Correct prediction."
v=9eME1y6V-T4__#01-06-00_01-12-00_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=9eME1y6V-T4__#01-06-00_01-12-00_label_A.mp4,normal,fighting,0,1,FP,0.642055094242096,0.642055094242096,0.8181716203689575,540,camera motion,Likely transient motion burst around threshold.,"FP: gt=normal, pred=fighting, anomaly_score=0.642055. Suggested failure type='camera motion'. Likely transient motion burst around threshold."
v=9eME1y6V-T4__#01-18-00_01-24-00_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=9eME1y6V-T4__#01-18-00_01-24-00_label_A.mp4,normal,fighting,0,1,FP,0.8647533059120178,0.8647533059120178,0.5239043235778809,540,other,False positive with no strong heuristic signature.,"FP: gt=normal, pred=fighting, anomaly_score=0.864753. Suggested failure type='other'. False positive with no strong heuristic signature."
v=9eME1y6V-T4__#01-36-00_01-42-00_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=9eME1y6V-T4__#01-36-00_01-42-00_label_A.mp4,normal,normal,0,0,TN,0.07471903413534164,0.9252809658646584,0.9252809658646584,540,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.074719. Suggested failure type='other'. Correct prediction."
v=9eME1y6V-T4__#02-00-00_02-06-00_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=9eME1y6V-T4__#02-00-00_02-06-00_label_A.mp4,normal,normal,0,0,TN,0.1393694430589676,0.8606305569410324,0.8606305569410324,540,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.139369. Suggested failure type='other'. Correct prediction."
v=9qxJ6bznkNI__#1_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=9qxJ6bznkNI__#1_label_A.mp4,normal,normal,0,0,TN,3.4439386809026473e-07,0.9999996556061319,0.9999996556061319,340,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.000000. Suggested failure type='other'. Correct prediction."
v=ADQNFs9bfFk__#00-00-00_00-00-58_label_B4-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=ADQNFs9bfFk__#00-00-00_00-00-58_label_B4-0-0.mp4,riot,explosion,1,1,TP,0.9363786578178406,0.9363786578178406,0.9734686017036438,87,other,Correct prediction.,"TP: gt=riot, pred=explosion, anomaly_score=0.936379. Suggested failure type='other'. Correct prediction."
v=AF9p0YA0hyA__#00-00-45_00-01-44_label_B4-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=AF9p0YA0hyA__#00-00-45_00-01-44_label_B4-0-0.mp4,riot,fighting,1,1,TP,0.9892825484275818,0.9892825484275818,0.9836264848709106,88,other,Correct prediction.,"TP: gt=riot, pred=fighting, anomaly_score=0.989283. Suggested failure type='other'. Correct prediction."
v=AF9p0YA0hyA__#00-03-03_00-04-20_label_B4-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=AF9p0YA0hyA__#00-03-03_00-04-20_label_B4-0-0.mp4,riot,normal,1,0,FN,0.3416433036327362,0.6583566963672638,0.6583566963672638,115,similar normal motion,Anomalous action likely resembles learned normal motion pattern.,"FN: gt=riot, pred=normal, anomaly_score=0.341643. Suggested failure type='similar normal motion'. Anomalous action likely resembles learned normal motion pattern."
v=AqFWYZsOgWY__#00-21-00_00-24-00_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=AqFWYZsOgWY__#00-21-00_00-24-00_label_A.mp4,normal,normal,0,0,TN,2.3963281359229427e-10,0.9999999997603672,0.9999999997603672,270,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.000000. Suggested failure type='other'. Correct prediction."
v=AqFWYZsOgWY__#00-33-00_00-36-00_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=AqFWYZsOgWY__#00-33-00_00-36-00_label_A.mp4,normal,normal,0,0,TN,4.24417778699393e-10,0.9999999995755822,0.9999999995755822,270,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.000000. Suggested failure type='other'. Correct prediction."
v=BFPkt0AuSFA__#1_label_B4-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=BFPkt0AuSFA__#1_label_B4-0-0.mp4,riot,explosion,1,1,TP,0.9978047013282776,0.9978047013282776,0.9860549569129944,211,other,Correct prediction.,"TP: gt=riot, pred=explosion, anomaly_score=0.997805. Suggested failure type='other'. Correct prediction."
v=BL8ppFg7NKI__#1_label_A,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=BL8ppFg7NKI__#1_label_A.mp4,normal,normal,0,0,TN,0.009842741303145885,0.9901572586968541,0.9901572586968541,341,other,Correct prediction.,"TN: gt=normal, pred=normal, anomaly_score=0.009843. Suggested failure type='other'. Correct prediction."
v=BQjKQbYgUBA__#1_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=BQjKQbYgUBA__#1_label_B1-0-0.mp4,fighting,fighting,1,1,TP,0.9998775720596313,0.9998775720596313,0.6632044911384583,213,other,Correct prediction.,"TP: gt=fighting, pred=fighting, anomaly_score=0.999878. Suggested failure type='other'. Correct prediction."
v=BXR3d22BhHs__#00-06-00_00-07-00_label_B4-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=BXR3d22BhHs__#00-06-00_00-07-00_label_B4-0-0.mp4,riot,normal,1,0,FN,0.08649884909391403,0.913501150906086,0.913501150906086,90,low light,Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility.,"FN: gt=riot, pred=normal, anomaly_score=0.086499. Suggested failure type='low light'. Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility."
v=BXR3d22BhHs__#00-07-00_00-08-00_label_B4-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=BXR3d22BhHs__#00-07-00_00-08-00_label_B4-0-0.mp4,riot,normal,1,0,FN,0.32746073603630066,0.6725392639636993,0.6725392639636993,90,similar normal motion,Anomalous action likely resembles learned normal motion pattern.,"FN: gt=riot, pred=normal, anomaly_score=0.327461. Suggested failure type='similar normal motion'. Anomalous action likely resembles learned normal motion pattern."
v=BpargJW29Wo__#00-00-50_00-01-30_label_B1-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=BpargJW29Wo__#00-00-50_00-01-30_label_B1-0-0.mp4,fighting,abuse,1,1,TP,0.999860405921936,0.999860405921936,0.44094735383987427,60,other,Correct prediction.,"TP: gt=fighting, pred=abuse, anomaly_score=0.999860. Suggested failure type='other'. Correct prediction."
v=BzwNU2xmT64__#00-01-00_00-02-45_label_B6-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=BzwNU2xmT64__#00-01-00_00-02-45_label_B6-0-0.mp4,car_accident,explosion,1,1,TP,0.9541400074958801,0.9541400074958801,0.9790769219398499,157,other,Correct prediction.,"TP: gt=car_accident, pred=explosion, anomaly_score=0.954140. Suggested failure type='other'. Correct prediction."
v=BzwNU2xmT64__#00-04-10_00-06-09_label_B6-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=BzwNU2xmT64__#00-04-10_00-06-09_label_B6-0-0.mp4,car_accident,normal,1,0,FN,0.34179118275642395,0.658208817243576,0.658208817243576,178,similar normal motion,Anomalous action likely resembles learned normal motion pattern.,"FN: gt=car_accident, pred=normal, anomaly_score=0.341791. Suggested failure type='similar normal motion'. Anomalous action likely resembles learned normal motion pattern."
v=CFfc4UWzVB8__#00-00-00_00-00-30_label_B4-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=CFfc4UWzVB8__#00-00-00_00-00-30_label_B4-0-0.mp4,riot,normal,1,0,FN,1.9357291876076488e-06,0.9999980642708124,0.9999980642708124,45,low light,Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility.,"FN: gt=riot, pred=normal, anomaly_score=0.000002. Suggested failure type='low light'. Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility."
v=CLFYvG6MsZU__#00-02-16_00-05-06_label_B2-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=CLFYvG6MsZU__#00-02-16_00-05-06_label_B2-0-0.mp4,shooting,normal,1,0,FN,0.14191454648971558,0.8580854535102844,0.8580854535102844,255,low light,Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility.,"FN: gt=shooting, pred=normal, anomaly_score=0.141915. Suggested failure type='low light'. Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility."
v=CUr-Mg8Hmh0__#1_label_G-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=CUr-Mg8Hmh0__#1_label_G-0-0.mp4,explosion,explosion,1,1,TP,0.8770875930786133,0.8770875930786133,0.9159601926803589,315,other,Correct prediction.,"TP: gt=explosion, pred=explosion, anomaly_score=0.877088. Suggested failure type='other'. Correct prediction."
v=CcD-YNlkMPY__#1_label_G-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=CcD-YNlkMPY__#1_label_G-0-0.mp4,explosion,normal,1,0,FN,0.05566252022981644,0.9443374797701836,0.9443374797701836,124,low light,Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility.,"FN: gt=explosion, pred=normal, anomaly_score=0.055663. Suggested failure type='low light'. Very low anomaly confidence on positive sample suggests weak visual saliency / low visibility."
v=CczYDDDf22A__#1_label_G-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=CczYDDDf22A__#1_label_G-0-0.mp4,explosion,normal,1,0,FN,0.384947806596756,0.615052193403244,0.615052193403244,42,similar normal motion,Anomalous action likely resembles learned normal motion pattern.,"FN: gt=explosion, pred=normal, anomaly_score=0.384948. Suggested failure type='similar normal motion'. Anomalous action likely resembles learned normal motion pattern."
v=CoxsDkB-rWU__#00-07-06_00-10-30_label_B4-0-0,xd_violence,test,data/xd_violence/raw_videos/test_videos/v=CoxsDkB-rWU__#00-07-06_00-10-30_label_B4-0-0.mp4,riot,fighting,1,1,TP,0.97171950340271,0.97171950340271,0.6727513670921326,306,other,Correct prediction.,"TP: gt=riot, pred=fighting, anomaly_score=0.971720. Suggested failure type='other'. Correct prediction."
